,date,week,mem_tot,mem_va,mem_bt,mem_ot,mem_hj,lunch_num,dinner_num,lunch_tem,lunch_rain,dinner_tem,dinner_rain,mem_poss,month,day,lunch_ratio,dinner_ratio,holi_be,holi_af,summer1,year_end
133,2016-08-17,수,2644.0,311.0,191.0,0.0,0.0,924.0,465.0,31.6,0.0,25.3,0.7,2142.0,8.0,17.0,0.43137254901960786,0.21708683473389356,0.0,0.0,1.0,0.0
134,2016-08-18,목,2644.0,274.0,215.0,364.0,0.0,943.0,574.0,31.3,0.0,30.5,0.0,2155.0,8.0,18.0,0.43758700696055686,0.26635730858468676,0.0,0.0,0.0,0.0
135,2016-08-19,금,2644.0,345.0,237.0,59.0,0.0,754.0,532.0,32.0,0.0,30.0,0.0,2062.0,8.0,19.0,0.36566440349175555,0.2580019398642095,1.0,0.0,0.0,0.0
136,2016-08-22,월,2644.0,115.0,159.0,458.0,0.0,1266.0,729.0,32.4,0.0,30.4,0.0,2370.0,8.0,22.0,0.5341772151898734,0.30759493670886073,0.0,1.0,0.0,0.0
137,2016-08-23,화,2644.0,86.0,211.0,386.0,0.0,1145.0,563.0,27.4,0.0,29.4,0.0,2347.0,8.0,23.0,0.4878568385172561,0.23988069876438006,0.0,0.0,0.0,0.0
138,2016-08-24,수,2644.0,113.0,209.0,0.0,0.0,941.0,588.0,31.8,0.0,31.2,0.0,2322.0,8.0,24.0,0.4052540913006029,0.2532299741602067,0.0,0.0,0.0,0.0
139,2016-08-25,목,2644.0,123.0,241.0,308.0,0.0,885.0,508.0,31.2,0.0,30.4,0.0,2280.0,8.0,25.0,0.3881578947368421,0.22280701754385965,0.0,0.0,0.0,0.0
140,2016-08-26,금,2644.0,194.0,269.0,70.0,0.0,813.0,489.0,25.9,0.1,19.5,0.0,2181.0,8.0,26.0,0.37276478679504815,0.22420907840440166,1.0,0.0,0.0,0.0
141,2016-08-29,월,2644.0,132.0,202.0,352.0,0.0,1258.0,568.0,25.3,0.0,25.8,0.0,2310.0,8.0,29.0,0.5445887445887446,0.24588744588744588,0.0,1.0,0.0,0.0
142,2016-08-30,화,2644.0,96.0,242.0,268.0,0.0,901.0,514.0,24.7,0.0,24.3,0.0,2306.0,8.0,30.0,0.3907198612315698,0.22289679098005205,0.0,0.0,0.0,0.0
143,2016-08-31,수,2644.0,98.0,236.0,0.0,0.0,915.0,498.0,27.5,0.0,26.7,0.0,2310.0,8.0,31.0,0.3961038961038961,0.21558441558441557,0.0,0.0,0.0,0.0
144,2016-09-01,목,2769.0,99.0,250.0,336.0,0.0,953.0,468.0,28.8,0.0,27.3,0.0,2420.0,9.0,1.0,0.39380165289256197,0.1933884297520661,0.0,0.0,0.0,0.0
145,2016-09-02,금,2769.0,177.0,279.0,76.0,0.0,832.0,460.0,19.1,5.7,19.9,4.4,2313.0,9.0,2.0,0.359706009511457,0.19887591872027668,1.0,0.0,0.0,0.0
146,2016-09-05,월,2769.0,100.0,225.0,447.0,0.0,1164.0,554.0,27.8,0.0,26.9,0.0,2444.0,9.0,5.0,0.4762684124386252,0.22667757774140754,0.0,1.0,0.0,0.0
147,2016-09-06,화,2769.0,59.0,253.0,477.0,0.0,784.0,560.0,26.8,0.0,25.0,0.0,2457.0,9.0,6.0,0.3190883190883191,0.22792022792022792,0.0,0.0,0.0,0.0
148,2016-09-07,수,2769.0,65.0,241.0,0.0,0.0,926.0,504.0,26.6,0.0,24.5,0.0,2463.0,9.0,7.0,0.3759642712139667,0.2046285018270402,0.0,0.0,0.0,0.0
149,2016-09-08,목,2769.0,69.0,255.0,438.0,0.0,758.0,548.0,27.3,0.0,26.8,0.0,2445.0,9.0,8.0,0.3100204498977505,0.22413087934560327,0.0,0.0,0.0,0.0
150,2016-09-09,금,2769.0,137.0,288.0,86.0,0.0,682.0,485.0,26.8,0.0,26.0,0.0,2344.0,9.0,9.0,0.2909556313993174,0.2069112627986348,1.0,0.0,0.0,0.0
151,2016-09-12,월,2769.0,328.0,176.0,306.0,0.0,924.0,504.0,20.5,0.3,22.9,0.0,2265.0,9.0,12.0,0.40794701986754967,0.22251655629139072,0.0,1.0,0.0,0.0
152,2016-09-13,화,2769.0,511.0,108.0,52.0,0.0,820.0,238.0,25.8,0.0,25.7,0.0,2150.0,9.0,13.0,0.3813953488372093,0.11069767441860465,1.0,0.0,0.0,0.0
153,2016-09-19,월,2769.0,167.0,180.0,550.0,0.0,1271.0,662.0,22.2,0.0,20.9,0.0,2422.0,9.0,19.0,0.5247729149463254,0.27332782824112306,0.0,1.0,0.0,0.0
154,2016-09-20,화,2769.0,69.0,227.0,588.0,0.0,1039.0,627.0,22.4,0.0,21.5,0.0,2473.0,9.0,20.0,0.4201374848362313,0.253538212697129,0.0,0.0,0.0,0.0
155,2016-09-21,수,2769.0,58.0,246.0,0.0,0.0,1068.0,603.0,23.0,0.0,20.8,0.0,2465.0,9.0,21.0,0.4332657200811359,0.24462474645030427,0.0,0.0,0.0,0.0
156,2016-09-22,목,2769.0,137.0,253.0,403.0,0.0,891.0,533.0,20.9,0.0,21.7,0.0,2379.0,9.0,22.0,0.3745271122320303,0.22404371584699453,0.0,0.0,0.0,0.0
157,2016-09-23,금,2769.0,165.0,278.0,99.0,0.0,716.0,562.0,24.4,0.0,22.4,0.0,2326.0,9.0,23.0,0.30782459157351677,0.2416165090283749,1.0,0.0,0.0,0.0
158,2016-09-26,월,2769.0,70.0,224.0,494.0,0.0,1185.0,710.0,23.7,0.0,22.2,0.0,2475.0,9.0,26.0,0.47878787878787876,0.2868686868686869,0.0,1.0,0.0,0.0
159,2016-09-27,화,2769.0,56.0,233.0,380.0,0.0,1033.0,550.0,25.7,0.0,26.4,0.0,2480.0,9.0,27.0,0.4165322580645161,0.2217741935483871,0.0,0.0,0.0,0.0
160,2016-09-28,수,2769.0,50.0,225.0,0.0,0.0,1128.0,591.0,23.7,0.7,20.5,0.6,2494.0,9.0,28.0,0.45228548516439454,0.23696872493985566,0.0,0.0,0.0,0.0
161,2016-09-29,목,2769.0,153.0,227.0,331.0,0.0,1044.0,622.0,19.1,0.0,18.1,0.0,2389.0,9.0,29.0,0.4370029300962746,0.2603599832565927,0.0,0.0,0.0,0.0
162,2016-09-30,금,2769.0,158.0,256.0,59.0,0.0,843.0,539.0,16.5,9.0,18.0,0.0,2355.0,9.0,30.0,0.3579617834394904,0.2288747346072187,1.0,0.0,0.0,0.0
163,2016-10-04,화,2670.0,59.0,239.0,1035.0,0.0,1262.0,902.0,27.0,0.0,23.7,0.0,2372.0,10.0,4.0,0.5320404721753794,0.3802698145025295,0.0,1.0,0.0,0.0
164,2016-10-05,수,2670.0,41.0,228.0,0.0,0.0,1336.0,905.0,21.7,0.0,22.1,0.0,2401.0,10.0,5.0,0.5564348188254894,0.3769262807163682,0.0,0.0,0.0,0.0
165,2016-10-06,목,2670.0,56.0,245.0,378.0,0.0,1196.0,352.0,25.4,0.0,20.9,0.0,2369.0,10.0,6.0,0.5048543689320388,0.14858590122414522,0.0,0.0,0.0,0.0
166,2016-10-07,금,2670.0,144.0,252.0,80.0,0.0,843.0,554.0,21.5,0.0,18.8,0.0,2274.0,10.0,7.0,0.370712401055409,0.2436235708003518,1.0,0.0,0.0,0.0
167,2016-10-10,월,2670.0,104.0,216.0,443.0,0.0,1180.0,546.0,19.0,0.0,17.1,0.0,2350.0,10.0,10.0,0.502127659574468,0.2323404255319149,0.0,1.0,0.0,0.0
168,2016-10-11,화,2670.0,69.0,256.0,386.0,0.0,1014.0,522.0,17.2,0.0,15.6,0.0,2345.0,10.0,11.0,0.432409381663113,0.22260127931769721,0.0,0.0,0.0,0.0
169,2016-10-12,수,2670.0,64.0,251.0,0.0,0.0,951.0,527.0,21.3,0.0,16.9,0.0,2355.0,10.0,12.0,0.40382165605095544,0.2237791932059448,0.0,0.0,0.0,0.0
170,2016-10-13,목,2670.0,66.0,262.0,612.0,0.0,1051.0,667.0,18.7,0.0,17.1,0.0,2342.0,10.0,13.0,0.4487617421007686,0.284799316823228,0.0,0.0,0.0,0.0
171,2016-10-14,금,2670.0,144.0,265.0,172.0,0.0,898.0,544.0,20.7,0.0,16.7,0.0,2261.0,10.0,14.0,0.39716939407341884,0.24060150375939848,1.0,0.0,0.0,0.0
172,2016-10-17,월,2670.0,107.0,241.0,425.0,0.0,1196.0,527.0,20.9,0.0,20.6,0.0,2322.0,10.0,17.0,0.5150732127476314,0.22695951765719208,0.0,1.0,0.0,0.0
173,2016-10-18,화,2670.0,53.0,262.0,394.0,0.0,994.0,544.0,20.4,0.0,18.2,0.0,2355.0,10.0,18.0,0.4220806794055202,0.23099787685774947,0.0,0.0,0.0,0.0
174,2016-10-19,수,2670.0,72.0,267.0,0.0,0.0,933.0,475.0,21.2,0.0,18.4,0.0,2331.0,10.0,19.0,0.40025740025740025,0.20377520377520378,0.0,0.0,0.0,0.0
175,2016-10-20,목,2670.0,105.0,269.0,281.0,0.0,787.0,564.0,20.9,0.0,18.4,0.0,2296.0,10.0,20.0,0.34277003484320556,0.2456445993031359,0.0,0.0,0.0,0.0
176,2016-10-21,금,2670.0,228.0,280.0,62.0,0.0,760.0,442.0,18.4,0.0,16.6,0.0,2162.0,10.0,21.0,0.3515263644773358,0.20444033302497688,1.0,0.0,0.0,0.0
177,2016-10-24,월,2670.0,120.0,223.0,367.0,0.0,1171.0,600.0,17.7,0.0,15.4,0.0,2327.0,10.0,24.0,0.5032230339492909,0.2578427159432746,0.0,1.0,0.0,0.0
178,2016-10-25,화,2670.0,73.0,259.0,345.0,0.0,1028.0,559.0,16.3,3.1,16.8,0.0,2338.0,10.0,25.0,0.43969204448246363,0.23909324208725408,0.0,0.0,0.0,0.0
179,2016-10-26,수,2670.0,89.0,258.0,0.0,0.0,854.0,410.0,19.1,0.0,16.6,0.0,2323.0,10.0,26.0,0.36762806715454155,0.17649591046061128,0.0,0.0,0.0,0.0
180,2016-10-27,목,2670.0,94.0,272.0,240.0,0.0,807.0,454.0,17.3,0.0,17.2,0.0,2304.0,10.0,27.0,0.3502604166666667,0.1970486111111111,0.0,0.0,0.0,0.0
181,2016-10-28,금,2670.0,192.0,277.0,63.0,0.0,731.0,475.0,14.3,0.8,14.9,0.0,2201.0,10.0,28.0,0.33212176283507494,0.2158109950022717,1.0,0.0,0.0,0.0
182,2016-10-31,월,2670.0,134.0,223.0,255.0,0.0,1224.0,540.0,10.3,0.2,9.2,0.0,2313.0,10.0,31.0,0.5291828793774319,0.23346303501945526,0.0,1.0,0.0,0.0
183,2016-11-01,화,2689.0,70.0,212.0,515.0,0.0,1087.0,578.0,9.5,0.0,7.1,0.0,2407.0,11.0,1.0,0.4515995014540922,0.24013294557540507,0.0,0.0,0.0,0.0
184,2016-11-02,수,2689.0,73.0,231.0,0.0,0.0,1006.0,540.0,11.3,0.0,9.7,0.0,2385.0,11.0,2.0,0.42180293501048216,0.22641509433962265,0.0,0.0,0.0,0.0
185,2016-11-03,목,2689.0,72.0,283.0,408.0,0.0,864.0,553.0,13.5,0.0,10.1,0.0,2334.0,11.0,3.0,0.37017994858611825,0.23693230505569837,0.0,0.0,0.0,0.0
186,2016-11-04,금,2689.0,168.0,276.0,81.0,0.0,803.0,497.0,13.6,0.0,13.9,0.0,2245.0,11.0,4.0,0.3576837416481069,0.22138084632516702,1.0,0.0,0.0,0.0
187,2016-11-07,월,2689.0,133.0,222.0,539.0,0.0,1156.0,506.0,16.5,0.0,14.8,0.0,2334.0,11.0,7.0,0.4952870608397601,0.21679520137103683,0.0,1.0,0.0,0.0
188,2016-11-08,화,2689.0,60.0,250.0,503.0,0.0,986.0,512.0,12.6,0.0,11.0,0.0,2379.0,11.0,8.0,0.4144598570828079,0.21521647751155948,0.0,0.0,0.0,0.0
189,2016-11-09,수,2689.0,58.0,267.0,0.0,0.0,920.0,499.0,10.4,0.0,7.3,0.0,2364.0,11.0,9.0,0.38917089678510997,0.21108291032148901,0.0,0.0,0.0,0.0
190,2016-11-10,목,2689.0,73.0,267.0,385.0,0.0,795.0,513.0,12.6,0.0,12.2,0.0,2349.0,11.0,10.0,0.3384418901660281,0.21839080459770116,0.0,0.0,0.0,0.0
191,2016-11-11,금,2689.0,173.0,286.0,69.0,0.0,652.0,426.0,15.5,0.0,10.6,0.0,2230.0,11.0,11.0,0.29237668161434976,0.19103139013452916,1.0,0.0,0.0,0.0
192,2016-11-14,월,2689.0,92.0,227.0,461.0,0.0,1260.0,539.0,14.3,0.0,15.5,0.0,2370.0,11.0,14.0,0.5316455696202531,0.22742616033755275,0.0,1.0,0.0,0.0
193,2016-11-15,화,2689.0,66.0,273.0,418.0,0.0,914.0,418.0,16.3,0.0,10.4,0.0,2350.0,11.0,15.0,0.38893617021276594,0.1778723404255319,0.0,0.0,0.0,0.0
194,2016-11-16,수,2689.0,60.0,250.0,0.0,0.0,888.0,463.0,13.4,0.0,10.1,0.0,2379.0,11.0,16.0,0.37326607818411095,0.19461958806221102,0.0,0.0,0.0,0.0
195,2016-11-17,목,2689.0,134.0,263.0,411.0,0.0,882.0,551.0,14.7,0.0,11.5,0.0,2292.0,11.0,17.0,0.38481675392670156,0.24040139616055847,0.0,0.0,0.0,0.0
196,2016-11-18,금,2689.0,219.0,287.0,57.0,0.0,730.0,388.0,13.9,0.0,12.7,5.1,2183.0,11.0,18.0,0.3344021988089785,0.17773705909299128,1.0,0.0,0.0,0.0
197,2016-11-21,월,2689.0,94.0,202.0,522.0,0.0,1235.0,616.0,13.1,0.0,13.6,0.0,2393.0,11.0,21.0,0.5160885917258671,0.2574174676138738,0.0,1.0,0.0,0.0
198,2016-11-22,화,2689.0,45.0,238.0,452.0,0.0,1046.0,580.0,12.2,0.0,7.8,0.0,2406.0,11.0,22.0,0.43474646716541976,0.24106400665004157,0.0,0.0,0.0,0.0
199,2016-11-23,수,2689.0,52.0,251.0,0.0,0.0,891.0,482.0,10.3,0.0,9.1,0.0,2386.0,11.0,23.0,0.37342833193629504,0.20201173512154233,0.0,0.0,0.0,0.0
200,2016-11-24,목,2689.0,61.0,262.0,351.0,0.0,870.0,498.0,6.0,0.0,5.0,0.0,2366.0,11.0,24.0,0.36770921386306,0.21048182586644126,0.0,0.0,0.0,0.0
201,2016-11-25,금,2689.0,200.0,279.0,68.0,0.0,720.0,392.0,7.7,0.0,5.4,0.0,2210.0,11.0,25.0,0.3257918552036199,0.17737556561085974,1.0,0.0,0.0,0.0
202,2016-11-28,월,2689.0,114.0,219.0,397.0,0.0,1246.0,623.0,9.5,0.0,6.2,0.0,2356.0,11.0,28.0,0.5288624787775892,0.2644312393887946,0.0,1.0,0.0,0.0
203,2016-11-29,화,2689.0,84.0,218.0,388.0,0.0,900.0,587.0,9.5,0.0,6.1,0.0,2387.0,11.0,29.0,0.3770423125261835,0.24591537494763302,0.0,0.0,0.0,0.0
204,2016-12-01,목,2705.0,84.0,243.0,688.0,0.0,956.0,571.0,11.9,0.0,8.5,0.0,2378.0,12.0,1.0,0.4020185029436501,0.24011774600504626,0.0,0.0,0.0,0.0
205,2016-12-02,금,2705.0,183.0,272.0,152.0,0.0,766.0,448.0,8.3,0.0,4.7,0.0,2250.0,12.0,2.0,0.34044444444444444,0.1991111111111111,1.0,0.0,0.0,0.0
206,2016-12-05,월,2705.0,101.0,207.0,839.0,0.0,1110.0,560.0,11.3,0.0,9.4,0.0,2397.0,12.0,5.0,0.46307884856070086,0.23362536503963288,0.0,1.0,0.0,0.0
207,2016-12-06,화,2705.0,69.0,222.0,799.0,0.0,930.0,593.0,7.4,0.0,3.7,0.0,2414.0,12.0,6.0,0.3852526926263463,0.24565037282518642,0.0,0.0,0.0,0.0
208,2016-12-07,수,2705.0,69.0,232.0,0.0,0.0,895.0,468.0,4.1,0.0,3.3,0.0,2404.0,12.0,7.0,0.3722961730449251,0.194675540765391,0.0,0.0,0.0,0.0
209,2016-12-08,목,2705.0,76.0,262.0,587.0,0.0,787.0,512.0,7.3,0.0,5.6,0.0,2367.0,12.0,8.0,0.3324883819180397,0.21630756231516687,0.0,0.0,0.0,0.0
210,2016-12-09,금,2705.0,196.0,284.0,152.0,0.0,621.0,416.0,11.7,0.0,7.9,0.0,2225.0,12.0,9.0,0.2791011235955056,0.18696629213483146,1.0,0.0,0.0,0.0
211,2016-12-12,월,2705.0,102.0,193.0,633.0,0.0,1069.0,544.0,5.9,0.0,7.7,0.0,2410.0,12.0,12.0,0.44356846473029043,0.22572614107883818,0.0,1.0,0.0,0.0
212,2016-12-13,화,2705.0,65.0,226.0,511.0,0.0,770.0,482.0,9.5,0.0,9.1,0.0,2414.0,12.0,13.0,0.31897265948632975,0.1996685998342999,0.0,0.0,0.0,0.0
213,2016-12-14,수,2705.0,82.0,247.0,0.0,0.0,904.0,441.0,7.2,0.0,3.7,0.0,2376.0,12.0,14.0,0.38047138047138046,0.1856060606060606,0.0,0.0,0.0,0.0
214,2016-12-15,목,2705.0,98.0,234.0,229.0,0.0,850.0,499.0,5.3,0.0,2.4,0.0,2373.0,12.0,15.0,0.3581963758954909,0.21028234302570586,0.0,0.0,0.0,0.0
215,2016-12-16,금,2705.0,167.0,262.0,37.0,0.0,699.0,518.0,4.3,0.0,1.8,0.0,2276.0,12.0,16.0,0.3071177504393673,0.22759226713532513,1.0,0.0,0.0,0.0
216,2016-12-19,월,2705.0,104.0,217.0,197.0,0.0,1215.0,482.0,5.8,4.9,7.1,1.9,2384.0,12.0,19.0,0.5096476510067114,0.20218120805369127,0.0,1.0,0.0,0.0
217,2016-12-20,화,2705.0,89.0,238.0,126.0,0.0,790.0,461.0,11.5,0.0,8.5,0.0,2378.0,12.0,20.0,0.3322119428090833,0.19386038687973087,0.0,0.0,0.0,0.0
218,2016-12-21,수,2705.0,72.0,230.0,0.0,0.0,929.0,494.0,9.2,0.0,8.6,1.5,2403.0,12.0,21.0,0.38660008322929673,0.20557636287973366,0.0,0.0,0.0,0.0
219,2016-12-22,목,2705.0,118.0,242.0,32.0,0.0,524.0,213.0,12.5,0.0,9.2,0.0,2345.0,12.0,22.0,0.22345415778251598,0.0908315565031983,0.0,0.0,0.0,1.0
220,2016-12-23,금,2705.0,343.0,243.0,7.0,0.0,560.0,398.0,5.8,0.0,3.2,0.0,2119.0,12.0,23.0,0.26427560169891456,0.18782444549315716,1.0,0.0,0.0,1.0
221,2016-12-26,월,2705.0,206.0,194.0,63.0,0.0,1192.0,328.0,6.0,3.2,6.2,3.4,2305.0,12.0,26.0,0.5171366594360087,0.14229934924078091,0.0,1.0,0.0,1.0
222,2016-12-27,화,2705.0,127.0,236.0,51.0,0.0,823.0,314.0,7.0,0.0,3.2,0.0,2342.0,12.0,27.0,0.3514090520922289,0.1340734415029889,0.0,0.0,0.0,1.0
223,2016-12-29,목,2705.0,242.0,201.0,42.0,0.0,711.0,343.0,4.9,0.0,1.6,0.0,2262.0,12.0,29.0,0.31432360742705573,0.15163572060123784,0.0,0.0,0.0,1.0
224,2016-12-30,금,2705.0,529.0,127.0,3.0,0.0,658.0,275.0,3.3,0.0,0.7,0.0,2049.0,12.0,30.0,0.3211322596388482,0.13421181063933627,1.0,0.0,0.0,1.0
225,2017-01-02,월,2697.0,96.0,102.0,272.0,0.0,1273.0,559.0,10.3,0.0,8.4,0.0,2499.0,1.0,2.0,0.5094037615046019,0.22368947579031612,1.0,1.0,0.0,0.0
226,2017-01-03,화,2697.0,61.0,158.0,259.0,0.0,1041.0,364.0,8.2,0.0,6.3,0.0,2478.0,1.0,3.0,0.42009685230024213,0.14689265536723164,0.0,0.0,0.0,0.0
227,2017-01-04,수,2697.0,67.0,170.0,0.0,0.0,949.0,427.0,7.7,0.0,5.9,0.0,2460.0,1.0,4.0,0.3857723577235772,0.17357723577235773,0.0,0.0,0.0,0.0
228,2017-01-05,목,2697.0,79.0,207.0,316.0,0.0,1000.0,531.0,9.2,0.0,8.3,0.0,2411.0,1.0,5.0,0.41476565740356697,0.22024056408129408,0.0,0.0,0.0,0.0
229,2017-01-06,금,2697.0,189.0,224.0,74.0,0.0,830.0,523.0,9.2,0.0,7.7,0.0,2284.0,1.0,6.0,0.36339754816112085,0.22898423817863398,1.0,0.0,0.0,0.0
230,2017-01-09,월,2697.0,121.0,166.0,445.0,0.0,1322.0,620.0,8.8,0.0,6.3,0.0,2410.0,1.0,9.0,0.5485477178423237,0.2572614107883817,0.0,1.0,0.0,0.0
231,2017-01-10,화,2697.0,70.0,199.0,412.0,0.0,1186.0,533.0,5.8,0.0,3.9,0.0,2428.0,1.0,10.0,0.48846787479406917,0.21952224052718286,0.0,0.0,0.0,0.0
232,2017-01-11,수,2697.0,57.0,223.0,0.0,0.0,1039.0,514.0,1.0,0.0,1.8,0.0,2417.0,1.0,11.0,0.4298717418287133,0.2126603227141084,0.0,0.0,0.0,0.0
233,2017-01-12,목,2697.0,85.0,238.0,305.0,0.0,976.0,416.0,6.2,0.0,3.7,0.0,2374.0,1.0,12.0,0.4111204717775906,0.17523167649536647,0.0,0.0,0.0,0.0
234,2017-01-13,금,2697.0,191.0,247.0,62.0,0.0,791.0,533.0,4.9,0.0,2.2,0.0,2259.0,1.0,13.0,0.35015493581230633,0.2359451084550686,1.0,0.0,0.0,0.0
235,2017-01-16,월,2697.0,123.0,196.0,432.0,0.0,1273.0,571.0,2.8,0.0,0.9,0.0,2378.0,1.0,16.0,0.5353238015138773,0.24011774600504626,0.0,1.0,0.0,0.0
236,2017-01-17,화,2697.0,75.0,215.0,380.0,0.0,1035.0,469.0,2.9,0.0,3.2,0.0,2407.0,1.0,17.0,0.4299958454507686,0.1948483589530536,0.0,0.0,0.0,0.0
237,2017-01-18,수,2697.0,59.0,240.0,0.0,0.0,863.0,394.0,5.8,0.0,5.2,0.0,2398.0,1.0,18.0,0.35988323603002503,0.16430358632193495,0.0,0.0,0.0,0.0
238,2017-01-19,목,2697.0,93.0,236.0,334.0,0.0,866.0,499.0,4.5,0.0,2.5,0.0,2368.0,1.0,19.0,0.3657094594594595,0.21072635135135134,0.0,0.0,0.0,0.0
239,2017-01-20,금,2697.0,207.0,267.0,61.0,0.0,709.0,446.0,2.3,0.0,-0.1,0.0,2223.0,1.0,20.0,0.31893837156995053,0.200629779577148,1.0,0.0,0.0,0.0
240,2017-01-23,월,2697.0,108.0,202.0,396.0,0.0,1152.0,509.0,-0.2,0.0,-1.0,0.0,2387.0,1.0,23.0,0.48261416003351487,0.21323837452869712,0.0,1.0,0.0,0.0
241,2017-01-24,화,2697.0,63.0,218.0,273.0,0.0,974.0,396.0,1.8,0.0,1.8,0.0,2416.0,1.0,24.0,0.4031456953642384,0.16390728476821192,0.0,0.0,0.0,0.0
242,2017-01-26,목,2697.0,369.0,117.0,28.0,0.0,844.0,147.0,3.3,0.0,5.3,0.0,2211.0,1.0,26.0,0.3817277250113071,0.06648575305291723,1.0,0.0,0.0,0.0
243,2017-01-31,화,2697.0,177.0,58.0,278.0,0.0,1240.0,680.0,1.8,0.0,5.0,0.0,2462.0,1.0,31.0,0.503655564581641,0.27619821283509344,0.0,1.0,0.0,0.0
244,2017-02-01,수,2632.0,61.0,179.0,0.0,0.0,1260.0,566.0,5.5,0.0,4.1,0.0,2392.0,2.0,1.0,0.5267558528428093,0.23662207357859533,0.0,0.0,0.0,0.0
245,2017-02-02,목,2632.0,45.0,217.0,427.0,0.0,1005.0,549.0,5.3,0.0,7.1,0.0,2370.0,2.0,2.0,0.4240506329113924,0.23164556962025318,0.0,0.0,0.0,0.0
246,2017-02-03,금,2632.0,104.0,253.0,92.0,0.0,854.0,582.0,6.6,0.0,5.9,0.0,2275.0,2.0,3.0,0.37538461538461537,0.2558241758241758,1.0,0.0,0.0,0.0
247,2017-02-06,월,2632.0,49.0,202.0,610.0,0.0,1319.0,768.0,5.0,0.0,5.1,0.0,2381.0,2.0,6.0,0.5539689206215875,0.32255354892902144,0.0,1.0,0.0,0.0
248,2017-02-07,화,2632.0,40.0,207.0,565.0,0.0,1114.0,554.0,3.4,0.0,5.4,0.0,2385.0,2.0,7.0,0.46708595387840673,0.23228511530398324,0.0,0.0,0.0,0.0
249,2017-02-08,수,2632.0,52.0,206.0,0.0,0.0,1068.0,548.0,5.5,0.0,6.1,0.0,2374.0,2.0,8.0,0.44987363100252736,0.23083403538331929,0.0,0.0,0.0,0.0
250,2017-02-09,목,2632.0,65.0,227.0,377.0,0.0,953.0,583.0,2.3,0.0,-0.1,0.0,2340.0,2.0,9.0,0.40726495726495726,0.24914529914529915,0.0,0.0,0.0,0.0
251,2017-02-10,금,2632.0,149.0,284.0,59.0,0.0,797.0,505.0,0.2,0.0,-0.7,0.0,2199.0,2.0,10.0,0.36243747157799,0.22964984083674397,1.0,0.0,0.0,0.0
252,2017-02-13,월,2632.0,61.0,196.0,505.0,0.0,1364.0,689.0,6.0,0.0,6.8,0.0,2375.0,2.0,13.0,0.5743157894736842,0.29010526315789475,0.0,1.0,0.0,0.0
253,2017-02-14,화,2632.0,53.0,223.0,444.0,0.0,997.0,566.0,7.4,0.0,7.1,0.0,2356.0,2.0,14.0,0.42317487266553483,0.24023769100169778,0.0,0.0,0.0,0.0
254,2017-02-15,수,2632.0,51.0,233.0,0.0,0.0,1045.0,505.0,8.0,0.0,9.0,0.0,2348.0,2.0,15.0,0.4450596252129472,0.21507666098807496,0.0,0.0,0.0,0.0
255,2017-02-16,목,2632.0,56.0,240.0,419.0,0.0,968.0,567.0,12.7,0.0,13.0,0.0,2336.0,2.0,16.0,0.4143835616438356,0.24272260273972604,0.0,0.0,0.0,0.0
256,2017-02-17,금,2632.0,144.0,269.0,73.0,0.0,753.0,494.0,14.5,0.0,8.9,0.0,2219.0,2.0,17.0,0.33934204596665163,0.22262280306444343,1.0,0.0,0.0,0.0
257,2017-02-20,월,2632.0,104.0,199.0,494.0,0.0,1216.0,648.0,10.7,0.0,5.0,0.0,2329.0,2.0,20.0,0.5221124946328897,0.2782310004293688,0.0,1.0,0.0,0.0
258,2017-02-21,화,2632.0,63.0,226.0,445.0,0.0,1004.0,559.0,6.0,0.0,6.8,0.0,2343.0,2.0,21.0,0.42851045667947074,0.23858301323090056,0.0,0.0,0.0,0.0
259,2017-02-23,목,2632.0,75.0,272.0,307.0,0.0,917.0,534.0,6.8,0.0,4.7,0.0,2285.0,2.0,23.0,0.4013129102844639,0.2336980306345733,0.0,0.0,0.0,0.0
260,2017-02-24,금,2632.0,174.0,291.0,63.0,0.0,698.0,463.0,5.4,0.0,6.1,0.0,2167.0,2.0,24.0,0.32210429164743887,0.2136594370096908,1.0,0.0,0.0,0.0
261,2017-02-27,월,2632.0,134.0,181.0,368.0,0.0,1141.0,563.0,10.4,0.0,9.4,0.0,2317.0,2.0,27.0,0.49244712990936557,0.24298662063012516,0.0,1.0,0.0,0.0
262,2017-02-28,화,2632.0,156.0,203.0,179.0,0.0,956.0,536.0,10.5,0.0,10.2,0.0,2273.0,2.0,28.0,0.42058952925648924,0.2358117025956885,1.0,0.0,0.0,0.0
263,2017-03-02,목,2627.0,190.0,215.0,428.0,0.0,1057.0,593.0,7.7,0.0,5.4,0.0,2222.0,3.0,2.0,0.4756975697569757,0.2668766876687669,0.0,1.0,0.0,0.0
264,2017-03-03,금,2627.0,174.0,256.0,70.0,0.0,926.0,578.0,9.5,0.0,9.5,0.0,2197.0,3.0,3.0,0.42148384160218477,0.26308602639963585,1.0,0.0,0.0,0.0
265,2017-03-06,월,2627.0,63.0,201.0,490.0,0.0,1311.0,658.0,7.9,0.0,6.4,0.0,2363.0,3.0,6.0,0.554803216250529,0.2784595852729581,0.0,1.0,0.0,0.0
266,2017-03-07,화,2627.0,41.0,214.0,455.0,0.0,994.0,545.0,6.1,0.0,2.9,0.0,2372.0,3.0,7.0,0.4190556492411467,0.22976391231028667,0.0,0.0,0.0,0.0
